TREE NO:      1
  PAR:         FREQUENCY (M^2.HR): 
   12.50    86.645760
   37.50   481.983612
   62.50   342.621460
   87.50   385.813843
  112.50   426.274567
  137.50   720.371216
  162.50   679.506348
  187.50   680.754517
  212.50   582.974182
  237.50   454.398407
  262.50   389.923004
  287.50   321.031555
  312.50   321.137238
  337.50   237.372925
  362.50   208.973953
  387.50   292.820953
  412.50   271.773224
  437.50   229.402039
  462.50   241.747238
  487.50   328.308838
  512.50   259.791504
  537.50   248.928894
  562.50   224.397308
  587.50   245.026703
  612.50   167.182922
  637.50   233.954758
  662.50   162.854538
  687.50   226.129440
  712.50   208.718506
  737.50   124.355080
  762.50   185.957031
  787.50   203.069962
  812.50   107.302383
  837.50   157.141342
  862.50    81.805618
  887.50   152.645767
  912.50    92.657806
  937.50   107.659142
  962.50   106.628212
  987.50    60.443607
 1012.50    91.308090
 1037.50    76.805679
 1062.50    34.198006
 1087.50    49.133827
 1112.50    27.129995
 1137.50    14.697249
 1162.50     4.288186
 1187.50     4.673199
 1212.50     0.000000
 1237.50     0.000000
 1262.50     0.000000
 1287.50     0.000000
 1312.50     0.000000
 1337.50     0.000000
 1362.50     0.000000
 1387.50     0.000000
 1412.50     0.000000
 1437.50     0.000000
 1462.50     0.000000
 1487.50     0.000000
 1512.50     0.000000
 1537.50     0.000000
 1562.50     0.000000
 1587.50     0.000000
 1612.50     0.000000
 1637.50     0.000000
 1662.50     0.000000
 1687.50     0.000000
 1712.50     0.000000
 1737.50     0.000000
 1762.50     0.000000
 1787.50     0.000000
 1812.50     0.000000
 1837.50     0.000000
 1862.50     0.000000
 1887.50     0.000000
 1912.50     0.000000
 1937.50     0.000000
 1962.50     0.000000
 1987.50     0.000000
 2012.50     0.000000
 2037.50     0.000000
 2062.50     0.000000
 2087.50     0.000000
 2112.50     0.000000
 2137.50     0.000000
 2162.50     0.000000
 2187.50     0.000000
 2212.50     0.000000
 2237.50     0.000000
 2262.50     0.000000
 2287.50     0.000000
 2312.50     0.000000
 2337.50     0.000000
 2362.50     0.000000
 2387.50     0.000000
 2412.50     0.000000
 2437.50     0.000000
 2462.50     0.000000
 2487.50     0.000000
 2512.50     0.000000
 2537.50     0.000000
 2562.50     0.000000
 2587.50     0.000000
 2612.50     0.000000
 2637.50     0.000000
 2662.50     0.000000
 2687.50     0.000000
 2712.50     0.000000
 2737.50     0.000000
 2762.50     0.000000
 2787.50     0.000000
 2812.50     0.000000
 2837.50     0.000000
 2862.50     0.000000
 2887.50     0.000000
 2912.50     0.000000
 2937.50     0.000000
 2962.50     0.000000
 2987.50     0.000000
 3012.50     0.000000
 3037.50     0.000000
 3062.50     0.000000
 3087.50     0.000000
 3112.50     0.000000
 3137.50     0.000000
 3162.50     0.000000
 3187.50     0.000000
 3212.50     0.000000
 3237.50     0.000000
 3262.50     0.000000
 3287.50     0.000000
 3312.50     0.000000
 3337.50     0.000000
 3362.50     0.000000
 3387.50     0.000000
 3412.50     0.000000
 3437.50     0.000000
 3462.50     0.000000
 3487.50     0.000000
 3512.50     0.000000
 3537.50     0.000000
 3562.50     0.000000
 3587.50     0.000000
 3612.50     0.000000
 3637.50     0.000000
 3662.50     0.000000
 3687.50     0.000000
 3712.50     0.000000
 3737.50     0.000000
 3762.50     0.000000
 3787.50     0.000000
 3812.50     0.000000
 3837.50     0.000000
 3862.50     0.000000
 3887.50     0.000000
 3912.50     0.000000
 3937.50     0.000000
 3962.50     0.000000
 3987.50     0.000000
 4012.50     0.000000
 4037.50     0.000000
 4062.50     0.000000
 4087.50     0.000000
 4112.50     0.000000
 4137.50     0.000000
 4162.50     0.000000
 4187.50     0.000000
 4212.50     0.000000
 4237.50     0.000000
 4262.50     0.000000
 4287.50     0.000000
 4312.50     0.000000
 4337.50     0.000000
 4362.50     0.000000
 4387.50     0.000000
 4412.50     0.000000
 4437.50     0.000000
 4462.50     0.000000
 4487.50     0.000000
 4512.50     0.000000
 4537.50     0.000000
 4562.50     0.000000
 4587.50     0.000000
 4612.50     0.000000
 4637.50     0.000000
 4662.50     0.000000
 4687.50     0.000000
 4712.50     0.000000
 4737.50     0.000000
 4762.50     0.000000
 4787.50     0.000000
 4812.50     0.000000
 4837.50     0.000000
 4862.50     0.000000
 4887.50     0.000000
 4912.50     0.000000
 4937.50     0.000000
 4962.50     0.000000
 4987.50     0.000000
