TREE NO:      1
  PAR:         FREQUENCY (M^2.HR): 
   12.50   626.641907
   37.50   688.569458
   62.50   696.637329
   87.50   846.265015
  112.50   731.453918
  137.50   496.639984
  162.50   297.578491
  187.50   249.815704
  212.50   196.904694
  237.50   119.915085
  262.50    90.919182
  287.50    70.596825
  312.50    79.879539
  337.50    78.100128
  362.50    74.277176
  387.50    67.510101
  412.50    93.461502
  437.50    81.893501
  462.50   120.954338
  487.50   103.816299
  512.50   127.877319
  537.50   108.841011
  562.50   138.460114
  587.50   124.843704
  612.50   187.289307
  637.50   125.320160
  662.50   142.432724
  687.50   140.994568
  712.50   131.150970
  737.50   104.925308
  762.50    99.866333
  787.50    67.827995
  812.50    59.447159
  837.50    47.499477
  862.50    34.200813
  887.50    20.912752
  912.50    22.555269
  937.50     3.725273
  962.50     0.000000
  987.50     0.000000
 1012.50     0.000000
 1037.50     0.000000
 1062.50     0.000000
 1087.50     0.000000
 1112.50     0.000000
 1137.50     0.000000
 1162.50     0.000000
 1187.50     0.000000
 1212.50     0.000000
 1237.50     0.000000
 1262.50     0.000000
 1287.50     0.000000
 1312.50     0.000000
 1337.50     0.000000
 1362.50     0.000000
 1387.50     0.000000
 1412.50     0.000000
 1437.50     0.000000
 1462.50     0.000000
 1487.50     0.000000
 1512.50     0.000000
 1537.50     0.000000
 1562.50     0.000000
 1587.50     0.000000
 1612.50     0.000000
 1637.50     0.000000
 1662.50     0.000000
 1687.50     0.000000
 1712.50     0.000000
 1737.50     0.000000
 1762.50     0.000000
 1787.50     0.000000
 1812.50     0.000000
 1837.50     0.000000
 1862.50     0.000000
 1887.50     0.000000
 1912.50     0.000000
 1937.50     0.000000
 1962.50     0.000000
 1987.50     0.000000
 2012.50     0.000000
 2037.50     0.000000
 2062.50     0.000000
 2087.50     0.000000
 2112.50     0.000000
 2137.50     0.000000
 2162.50     0.000000
 2187.50     0.000000
 2212.50     0.000000
 2237.50     0.000000
 2262.50     0.000000
 2287.50     0.000000
 2312.50     0.000000
 2337.50     0.000000
 2362.50     0.000000
 2387.50     0.000000
 2412.50     0.000000
 2437.50     0.000000
 2462.50     0.000000
 2487.50     0.000000
 2512.50     0.000000
 2537.50     0.000000
 2562.50     0.000000
 2587.50     0.000000
 2612.50     0.000000
 2637.50     0.000000
 2662.50     0.000000
 2687.50     0.000000
 2712.50     0.000000
 2737.50     0.000000
 2762.50     0.000000
 2787.50     0.000000
 2812.50     0.000000
 2837.50     0.000000
 2862.50     0.000000
 2887.50     0.000000
 2912.50     0.000000
 2937.50     0.000000
 2962.50     0.000000
 2987.50     0.000000
 3012.50     0.000000
 3037.50     0.000000
 3062.50     0.000000
 3087.50     0.000000
 3112.50     0.000000
 3137.50     0.000000
 3162.50     0.000000
 3187.50     0.000000
 3212.50     0.000000
 3237.50     0.000000
 3262.50     0.000000
 3287.50     0.000000
 3312.50     0.000000
 3337.50     0.000000
 3362.50     0.000000
 3387.50     0.000000
 3412.50     0.000000
 3437.50     0.000000
 3462.50     0.000000
 3487.50     0.000000
 3512.50     0.000000
 3537.50     0.000000
 3562.50     0.000000
 3587.50     0.000000
 3612.50     0.000000
 3637.50     0.000000
 3662.50     0.000000
 3687.50     0.000000
 3712.50     0.000000
 3737.50     0.000000
 3762.50     0.000000
 3787.50     0.000000
 3812.50     0.000000
 3837.50     0.000000
 3862.50     0.000000
 3887.50     0.000000
 3912.50     0.000000
 3937.50     0.000000
 3962.50     0.000000
 3987.50     0.000000
 4012.50     0.000000
 4037.50     0.000000
 4062.50     0.000000
 4087.50     0.000000
 4112.50     0.000000
 4137.50     0.000000
 4162.50     0.000000
 4187.50     0.000000
 4212.50     0.000000
 4237.50     0.000000
 4262.50     0.000000
 4287.50     0.000000
 4312.50     0.000000
 4337.50     0.000000
 4362.50     0.000000
 4387.50     0.000000
 4412.50     0.000000
 4437.50     0.000000
 4462.50     0.000000
 4487.50     0.000000
 4512.50     0.000000
 4537.50     0.000000
 4562.50     0.000000
 4587.50     0.000000
 4612.50     0.000000
 4637.50     0.000000
 4662.50     0.000000
 4687.50     0.000000
 4712.50     0.000000
 4737.50     0.000000
 4762.50     0.000000
 4787.50     0.000000
 4812.50     0.000000
 4837.50     0.000000
 4862.50     0.000000
 4887.50     0.000000
 4912.50     0.000000
 4937.50     0.000000
 4962.50     0.000000
 4987.50     0.000000
